Directory,File,Id_avantvalidation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,SM2,Machine,Projet,Commentaires
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211417_589.wav,ChiroSp,ChiroSp,,Main,Pip50,5,PippiT,5,2012,8,22,21,14,08/22/2012,21:14,08/22/2012,COO-BALLON_0,4,44,71,4,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211453_890.wav,ChiroSp,ChiroSp,,Main,Pip50,5,PippiT,5,2012,8,22,21,14,08/22/2012,21:14,08/22/2012,COO-BALLON_0,15,47,68,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211551_954.wav,ChiroSp,ChiroSp,,Main,Pip50,1,PippiT,1,2012,8,22,21,15,08/22/2012,21:15,08/22/2012,COO-BALLON_0,4,47,47,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211556_610.wav,ChiroSp,ChiroSp,,Main,Pip50,3,PippiT,3,2012,8,22,21,15,08/22/2012,21:15,08/22/2012,COO-BALLON_0,5,46,0,4,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211607_042.wav,ChiroSp,ChiroSp,,Main,Pip50,4,PippiT,4,2012,8,22,21,16,08/22/2012,21:16,08/22/2012,COO-BALLON_0,5,44,0,4,3,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211624_186.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,21,16,08/22/2012,21:16,08/22/2012,COO-BALLON_0,1,37,0,4,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211707_284.wav,ChiroSp,ChiroSp,,Main,Pip50,3,PippiT,3,2012,8,22,21,17,08/22/2012,21:17,08/22/2012,COO-BALLON_0,4,45,0,4,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211738_334.wav,ChiroSp,ChiroSp,,Main,Pip50,4,PippiT,4,2012,8,22,21,17,08/22/2012,21:17,08/22/2012,COO-BALLON_0,6,44,75,4,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211810_286.wav,ChiroSp,ChiroSp,,Main,Pip50,4,PippiT,4,2012,8,22,21,18,08/22/2012,21:18,08/22/2012,COO-BALLON_0,7,44,0,3,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212118_647.wav,Pip50,Pip50,,Main,Pip50,7,PippiT,4,2012,8,22,21,21,08/22/2012,21:21,08/22/2012,COO-BALLON_0,1,46,0,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212258_863.wav,ChiroSp,ChiroSp,,Main,Pip35,0,Pipkuh,0,2012,8,22,21,22,08/22/2012,21:22,08/22/2012,COO-BALLON_0,4,37,0,6,4,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212510_405.wav,ChiroSp,ChiroSp,,Main,Pip50,2,PippiT,2,2012,8,22,21,25,08/22/2012,21:25,08/22/2012,COO-BALLON_0,3,44,0,5,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212519_115.wav,ChiroSp,ChiroSp,,Main,Pip35,2,Pipnat,2,2012,8,22,21,25,08/22/2012,21:25,08/22/2012,COO-BALLON_0,6,40,9,4,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212544_484.wav,ChiroSp,ChiroSp,,Main,Pip35,0,Pipkuh,0,2012,8,22,21,25,08/22/2012,21:25,08/22/2012,COO-BALLON_0,1,37,0,5,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212828_959.wav,ChiroSp,ChiroSp,,Main,Pip35,1,Pipkuh,0,2012,8,22,21,28,08/22/2012,21:28,08/22/2012,COO-BALLON_0,3,36,0,5,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212837_969.wav,Rhihip,Rhihip,,Main,Rhisp,8,Rhihip,8,2012,8,22,21,28,08/22/2012,21:28,08/22/2012,COO-BALLON_0,11,109,23,5,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212848_172.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,21,28,08/22/2012,21:28,08/22/2012,COO-BALLON_0,42,110,0,6,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212850_320.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,21,28,08/22/2012,21:28,08/22/2012,COO-BALLON_0,22,110,30,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212854_302.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,21,28,08/22/2012,21:28,08/22/2012,COO-BALLON_0,27,109,0,7,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212900_779.wav,parasi,parasi,,Main,parasi,0,parasi,0,2012,8,22,21,29,08/22/2012,21:29,08/22/2012,COO-BALLON_0,4,36,0,5,6,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212941_318.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,21,29,08/22/2012,21:29,08/22/2012,COO-BALLON_0,32,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212946_009.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,21,29,08/22/2012,21:29,08/22/2012,COO-BALLON_0,32,109,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212946_009.wav,parasi,parasi,,Secondary,parasi,3,parasi,3,2012,8,22,21,29,08/22/2012,21:29,08/22/2012,COO-BALLON_0,4,36,0,4,4,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212951_982.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,21,29,08/22/2012,21:29,08/22/2012,COO-BALLON_0,14,109,43,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_212958_638.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,21,29,08/22/2012,21:29,08/22/2012,COO-BALLON_0,14,110,10,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_213003_486.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,21,30,08/22/2012,21:30,08/22/2012,COO-BALLON_0,18,110,18,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_213005_143.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,21,30,08/22/2012,21:30,08/22/2012,COO-BALLON_0,44,110,0,10,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_213010_063.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,21,30,08/22/2012,21:30,08/22/2012,COO-BALLON_0,30,109,0,8,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_213034_133.wav,parasi,parasi,,Main,parasi,4,parasi,4,2012,8,22,21,30,08/22/2012,21:30,08/22/2012,COO-BALLON_0,4,36,0,4,4,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_213045_042.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,21,30,08/22/2012,21:30,08/22/2012,COO-BALLON_0,3,36,0,5,4,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_213416_792.wav,parasi,parasi,,Main,parasi,0,parasi,0,2012,8,22,21,34,08/22/2012,21:34,08/22/2012,COO-BALLON_0,3,35,0,4,3,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_213804_772.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,21,38,08/22/2012,21:38,08/22/2012,COO-BALLON_0,2,35,2,4,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_214016_604.wav,ChiroSp,ChiroSp,,Main,Pip50,5,PippiT,5,2012,8,22,21,40,08/22/2012,21:40,08/22/2012,COO-BALLON_0,8,45,84,3,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_214130_526.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,21,41,08/22/2012,21:41,08/22/2012,COO-BALLON_0,1,36,0,5,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_214256_984.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,21,42,08/22/2012,21:42,08/22/2012,COO-BALLON_0,2,38,0,4,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_214355_944.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,21,43,08/22/2012,21:43,08/22/2012,COO-BALLON_0,2,36,0,5,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_214416_832.wav,parasi,parasi,,Main,parasi,0,parasi,0,2012,8,22,21,44,08/22/2012,21:44,08/22/2012,COO-BALLON_0,1,35,0,5,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_214556_760.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,21,45,08/22/2012,21:45,08/22/2012,COO-BALLON_0,1,35,44,5,4,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_214921_448.wav,ChiroSp,ChiroSp,,Main,Myosp,4,Myoema,4,2012,8,22,21,49,08/22/2012,21:49,08/22/2012,COO-BALLON_0,2,68,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_215728_175.wav,parasi,parasi,,Main,parasi,2,parasi,2,2012,8,22,21,57,08/22/2012,21:57,08/22/2012,COO-BALLON_0,4,35,0,4,3,1,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_215852_698.wav,ChiroSp,ChiroSp,,Main,Pip50,4,PippiT,4,2012,8,22,21,58,08/22/2012,21:58,08/22/2012,COO-BALLON_0,3,50,0,1,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_215956_040.wav,parasi,parasi,,Main,parasi,2,parasi,2,2012,8,22,21,59,08/22/2012,21:59,08/22/2012,COO-BALLON_0,2,36,0,4,3,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220034_160.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,22,0,08/22/2012,22:00,08/22/2012,COO-BALLON_0,2,35,0,4,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220121_080.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,22,1,08/22/2012,22:01,08/22/2012,COO-BALLON_0,4,36,0,5,5,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220127_694.wav,ChiroSp,ChiroSp,,Main,Barbar,0,Barbar,0,2012,8,22,22,1,08/22/2012,22:01,08/22/2012,COO-BALLON_0,2,35,0,5,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220409_205.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myodas,0,2012,8,22,22,4,08/22/2012,22:04,08/22/2012,COO-BALLON_0,1,37,0,4,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220447_768.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myodas,0,2012,8,22,22,4,08/22/2012,22:04,08/22/2012,COO-BALLON_0,1,38,235,4,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220544_159.wav,parasi,parasi,,Main,parasi,4,parasi,4,2012,8,22,22,5,08/22/2012,22:05,08/22/2012,COO-BALLON_0,3,35,0,5,5,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220611_088.wav,parasi,parasi,,Main,parasi,0,parasi,0,2012,8,22,22,6,08/22/2012,22:06,08/22/2012,COO-BALLON_0,1,35,0,5,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220706_116.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,22,7,08/22/2012,22:07,08/22/2012,COO-BALLON_0,4,35,0,5,3,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220747_911.wav,Pip35,Pip35,,Main,Pip35,6,Pipkuh,1,2012,8,22,22,7,08/22/2012,22:07,08/22/2012,COO-BALLON_0,1,36,0,5,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220757_248.wav,parasi,parasi,,Main,parasi,2,parasi,2,2012,8,22,22,7,08/22/2012,22:07,08/22/2012,COO-BALLON_0,3,35,0,6,4,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220800_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,22,8,08/22/2012,22:08,08/22/2012,COO-BALLON_0,1,38,0,4,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220845_040.wav,ChiroSp,ChiroSp,,Main,Pip35,0,Pipnat,0,2012,8,22,22,8,08/22/2012,22:08,08/22/2012,COO-BALLON_0,2,36,0,5,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_220950_338.wav,parasi,parasi,,Main,parasi,2,parasi,2,2012,8,22,22,9,08/22/2012,22:09,08/22/2012,COO-BALLON_0,2,35,0,3,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_221024_115.wav,parasi,parasi,,Main,parasi,5,parasi,5,2012,8,22,22,10,08/22/2012,22:10,08/22/2012,COO-BALLON_0,2,36,0,4,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_221209_064.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2012,8,22,22,12,08/22/2012,22:12,08/22/2012,COO-BALLON_0,2,68,0,0,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_221301_546.wav,PippiT,PippiT,,Main,Pip50,6,PippiT,6,2012,8,22,22,13,08/22/2012,22:13,08/22/2012,COO-BALLON_0,6,44,98,4,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_221420_684.wav,parasi,parasi,,Main,parasi,0,parasi,0,2012,8,22,22,14,08/22/2012,22:14,08/22/2012,COO-BALLON_0,1,35,0,3,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_221530_801.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,22,15,08/22/2012,22:15,08/22/2012,COO-BALLON_0,1,36,0,5,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_221801_176.wav,ChiroSp,parasi,A. Mazurie,Main,Myosp,0,Myobec,0,2012,8,22,22,18,08/22/2012,22:18,08/22/2012,COO-BALLON_0,1,35,0,7,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_221817_938.wav,ChiroSp,ChiroSp,,Main,Pip35,3,Pipkuh,0,2012,8,22,22,18,08/22/2012,22:18,08/22/2012,COO-BALLON_0,2,37,0,5,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_221846_825.wav,ChiroSp,ChiroSp,,Main,Pip50,5,PippiT,2,2012,8,22,22,18,08/22/2012,22:18,08/22/2012,COO-BALLON_0,5,48,0,2,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_221932_646.wav,parasi,parasi,,Main,parasi,0,parasi,0,2012,8,22,22,19,08/22/2012,22:19,08/22/2012,COO-BALLON_0,2,35,0,4,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_222242_785.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,22,22,08/22/2012,22:22,08/22/2012,COO-BALLON_0,1,36,0,5,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_222308_549.wav,parasi,parasi,,Main,parasi,0,parasi,0,2012,8,22,22,23,08/22/2012,22:23,08/22/2012,COO-BALLON_0,3,35,0,4,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_222357_554.wav,PippiT,PippiT,,Main,Pip50,7,PippiT,7,2012,8,22,22,23,08/22/2012,22:23,08/22/2012,COO-BALLON_0,7,44,89,5,4,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
