Directory,File,Validation,Id,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224621_133.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,7,7,22,46,7/07/2014,22:46,7/07/2014,SM2-1,23,45,83,4,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224624_206.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,46,7/07/2014,22:46,7/07/2014,SM2-1,76,50,64,3,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224629_207.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,46,7/07/2014,22:46,7/07/2014,SM2-1,19,48,75,3,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224632_768.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,46,7/07/2014,22:46,7/07/2014,SM2-1,55,47,74,4,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224720_318.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,47,7/07/2014,22:47,7/07/2014,SM2-1,43,47,83,4,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224725_114.wav,,ChiroSp,Main,Pip50,4,PippiT,4,2014,7,7,22,47,7/07/2014,22:47,7/07/2014,SM2-1,5,46,95,3,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224727_310.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,47,7/07/2014,22:47,7/07/2014,SM2-1,18,46,90,4,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224735_150.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,7,7,22,47,7/07/2014,22:47,7/07/2014,SM2-1,44,45,82,4,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224744_628.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,7,7,22,47,7/07/2014,22:47,7/07/2014,SM2-1,56,45,79,4,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224753_128.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,7,7,22,47,7/07/2014,22:47,7/07/2014,SM2-1,24,46,81,4,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224757_014.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,47,7/07/2014,22:47,7/07/2014,SM2-1,28,46,87,4,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224841_698.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,48,7/07/2014,22:48,7/07/2014,SM2-1,26,46,80,5,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224846_148.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,48,7/07/2014,22:48,7/07/2014,SM2-1,35,47,84,4,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224853_534.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,48,7/07/2014,22:48,7/07/2014,SM2-1,33,47,77,4,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224858_884.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,48,7/07/2014,22:48,7/07/2014,SM2-1,50,47,71,4,2,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224906_414.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,49,7/07/2014,22:49,7/07/2014,SM2-1,48,47,81,3,5,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224912_296.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,49,7/07/2014,22:49,7/07/2014,SM2-1,22,46,91,4,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224921_070.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,49,7/07/2014,22:49,7/07/2014,SM2-1,30,48,74,4,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224925_173.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,49,7/07/2014,22:49,7/07/2014,SM2-1,39,48,97,3,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224930_174.wav,,ChiroSp,Main,Pip50,4,PippiT,3,2014,7,7,22,49,7/07/2014,22:49,7/07/2014,SM2-1,4,47,98,3,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224939_084.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,49,7/07/2014,22:49,7/07/2014,SM2-1,38,46,77,5,7,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_224955_681.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,49,7/07/2014,22:49,7/07/2014,SM2-1,10,46,57,5,5,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225014_226.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,7,7,22,50,7/07/2014,22:50,7/07/2014,SM2-1,85,46,46,5,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225038_302.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,50,7/07/2014,22:50,7/07/2014,SM2-1,24,45,78,5,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225046_108.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,7,7,22,50,7/07/2014,22:50,7/07/2014,SM2-1,7,45,84,4,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225105_057.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,7,7,22,51,7/07/2014,22:51,7/07/2014,SM2-1,14,47,76,5,8,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225107_256.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,51,7/07/2014,22:51,7/07/2014,SM2-1,15,46,87,5,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225122_074.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,51,7/07/2014,22:51,7/07/2014,SM2-1,27,46,82,5,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225143_963.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,51,7/07/2014,22:51,7/07/2014,SM2-1,10,45,82,6,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225157_432.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,51,7/07/2014,22:51,7/07/2014,SM2-1,23,46,84,4,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225210_031.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,52,7/07/2014,22:52,7/07/2014,SM2-1,62,47,71,6,7,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225216_408.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,52,7/07/2014,22:52,7/07/2014,SM2-1,38,47,84,5,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225243_078.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,52,7/07/2014,22:52,7/07/2014,SM2-1,8,46,59,4,3,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225247_166.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,52,7/07/2014,22:52,7/07/2014,SM2-1,20,46,94,4,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225255_239.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,52,7/07/2014,22:52,7/07/2014,SM2-1,40,47,83,5,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225304_000.wav,P. Nyssen,ChiroSp,Main,parasi,1,parasi,1,2014,7,7,22,53,7/07/2014,22:53,7/07/2014,SM2-1,11,45,49,3,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225311_931.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,7,7,22,53,7/07/2014,22:53,7/07/2014,SM2-1,20,45,53,4,3,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225322_182.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,53,7/07/2014,22:53,7/07/2014,SM2-1,8,45,73,5,0,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225332_614.wav,,ChiroSp,Main,Pip50,4,PippiT,4,2014,7,7,22,53,7/07/2014,22:53,7/07/2014,SM2-1,14,44,85,5,3,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225340_513.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,53,7/07/2014,22:53,7/07/2014,SM2-1,19,45,82,5,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225348_556.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,53,7/07/2014,22:53,7/07/2014,SM2-1,72,47,63,5,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225353_557.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,7,7,22,53,7/07/2014,22:53,7/07/2014,SM2-1,11,47,59,5,1,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140707_225358_868.wav,,ChiroSp,Main,Pip50,2,PippiT,2,2014,7,7,22,53,7/07/2014,22:53,7/07/2014,SM2-1,43,44,79,5,6,0,Mare C537 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
