Dossier,Fichier,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Lieu,Machine,Site,Habitat1,Habitat2,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Projet
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230341_052.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,8,PippiT,8,2018,7,8,23,3,8/07/2018,23:03,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",64,44,71,6,2,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230346_052.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Pip50,4,PippiT,4,2018,7,8,23,3,8/07/2018,23:03,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",3,44,0,5,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230432_419.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,4,8/07/2018,23:04,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",2,46,0,6,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230433_441.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,4,8/07/2018,23:04,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",32,47,97,9,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230438_441.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,4,8/07/2018,23:04,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",2,46,0,6,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230447_147.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,4,8/07/2018,23:04,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",53,50,78,7,0,1,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230452_147.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,4,8/07/2018,23:04,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",53,48,76,7,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230457_147.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,4,8/07/2018,23:04,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",29,50,0,6,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230502_684.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,5,8/07/2018,23:05,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",45,49,84,8,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230507_684.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,5,8/07/2018,23:05,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",16,47,78,6,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230514_600.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,5,8/07/2018,23:05,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",47,48,82,8,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230519_600.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,5,8/07/2018,23:05,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",16,48,93,6,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230547_282.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,5,8/07/2018,23:05,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",74,49,63,7,1,6,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230552_282.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,5,8/07/2018,23:05,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",7,48,87,6,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230618_749.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,6,8/07/2018,23:06,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",64,49,57,7,2,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230627_443.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,6,8/07/2018,23:06,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",7,49,88,6,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230637_229.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,6,8/07/2018,23:06,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",31,47,82,8,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230640_919.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,6,8/07/2018,23:06,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",71,47,63,8,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230645_919.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,6,8/07/2018,23:06,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",75,47,64,7,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230650_919.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,6,8/07/2018,23:06,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",31,50,86,7,2,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230654_930.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,6,8/07/2018,23:06,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",18,46,91,7,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230712_151.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,7,8/07/2018,23:07,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",16,47,82,6,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230717_151.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,7,8/07/2018,23:07,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,44,0,6,2,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230718_235.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,7,8/07/2018,23:07,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",12,44,192,9,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230725_051.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,7,8/07/2018,23:07,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",20,50,84,7,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230731_171.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,8,PippiT,8,2018,7,8,23,7,8/07/2018,23:07,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,43,231,8,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230747_905.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,7,8/07/2018,23:07,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",74,48,56,6,4,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230752_905.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,7,8/07/2018,23:07,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",46,47,75,7,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230802_414.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,8,8/07/2018,23:08,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",56,48,71,6,2,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230807_414.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,8,8/07/2018,23:08,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",16,44,165,9,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230858_288.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,8,8/07/2018,23:08,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",10,49,0,7,2,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230902_813.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,9,8/07/2018,23:09,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",55,49,71,7,1,1,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230907_813.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,9,8/07/2018,23:09,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",21,47,86,8,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230922_492.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,9,8/07/2018,23:09,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",44,49,84,9,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230927_492.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,9,8/07/2018,23:09,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",16,48,92,8,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230936_187.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,9,8/07/2018,23:09,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",37,47,88,8,2,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_230957_144.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,9,2018,7,8,23,9,8/07/2018,23:09,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",14,50,0,6,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231000_305.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,10,8/07/2018,23:10,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",19,47,75,8,2,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231007_192.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,10,8/07/2018,23:10,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",12,47,86,6,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231011_257.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,10,8/07/2018,23:10,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",62,47,0,7,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231016_257.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,10,8/07/2018,23:10,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",47,47,62,7,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231036_737.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,ENVsp,4,Eptser,0,2018,7,8,23,10,8/07/2018,23:10,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",10,27,0,6,5,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231041_737.wav,ENVsp,ENVsp,,"Q. Smits, B. Molitor",Principal,ENVsp,10,Eptnil,1,2018,7,8,23,10,8/07/2018,23:10,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",2,27,0,5,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231056_624.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,8,PippiT,8,2018,7,8,23,10,8/07/2018,23:10,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",26,43,148,9,2,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231107_808.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,11,8/07/2018,23:11,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",29,44,139,9,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231121_275.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,11,8/07/2018,23:11,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",19,46,101,7,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231129_869.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,11,8/07/2018,23:11,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",23,46,84,8,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231147_252.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,8,2018,7,8,23,11,8/07/2018,23:11,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",17,50,92,8,0,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231153_631.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,11,8/07/2018,23:11,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",98,49,41,7,1,0,Barba_Lux
G:/WE Barba/SM2A/WAV/,A-LPB_20180708_231158_631.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,23,11,8/07/2018,23:11,8/07/2018,A-LPB,SM2-A,Roche à l'Appel_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",49,44,55,7,1,0,Barba_Lux
