Directory,File,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Machine,Projet,Habitat1,Habitat2
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_010155_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,1,4/08/2015,1:01,3/08/2015,SM2-BXL,14,47,78,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_010330_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,8,2015,8,4,1,3,4/08/2015,1:03,3/08/2015,SM2-BXL,7,46,185,5,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_010805_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2015,8,4,1,8,4/08/2015,1:08,3/08/2015,SM2-BXL,2,45,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_010810_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,8,4/08/2015,1:08,3/08/2015,SM2-BXL,15,44,101,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011008_279.wav,,ChiroSp,ChiroSp,Main,ENVsp,5,Vesmur,0,2015,8,4,1,10,4/08/2015,1:10,3/08/2015,SM2-BXL,31,33,131,5,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011013_279.wav,,ChiroSp,ChiroSp,Main,ENVsp,2,Eptser,0,2015,8,4,1,10,4/08/2015,1:10,3/08/2015,SM2-BXL,20,32,137,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011018_279.wav,,ENVsp,ENVsp,Main,ENVsp,6,Eptser,0,2015,8,4,1,10,4/08/2015,1:10,3/08/2015,SM2-BXL,34,29,128,9,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011023_279.wav,,ENVsp,ENVsp,Main,ENVsp,7,Eptser,0,2015,8,4,1,10,4/08/2015,1:10,3/08/2015,SM2-BXL,19,29,134,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011113_279.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,11,4/08/2015,1:11,3/08/2015,SM2-BXL,12,48,0,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011118_279.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,11,4/08/2015,1:11,3/08/2015,SM2-BXL,49,48,83,10,2,8,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011123_279.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,11,4/08/2015,1:11,3/08/2015,SM2-BXL,9,45,0,6,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011328_279.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,13,4/08/2015,1:13,3/08/2015,SM2-BXL,7,48,82,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011333_279.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,13,4/08/2015,1:13,3/08/2015,SM2-BXL,36,47,97,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011338_279.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,13,4/08/2015,1:13,3/08/2015,SM2-BXL,11,48,127,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011640_000.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,0,2015,8,4,1,16,4/08/2015,1:16,3/08/2015,SM2-BXL,3,44,0,5,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011815_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,18,4/08/2015,1:18,3/08/2015,SM2-BXL,22,46,103,7,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011820_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,18,4/08/2015,1:18,3/08/2015,SM2-BXL,24,46,180,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_011835_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,18,4/08/2015,1:18,3/08/2015,SM2-BXL,18,45,111,8,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_012705_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,27,4/08/2015,1:27,3/08/2015,SM2-BXL,23,45,109,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_012710_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,27,4/08/2015,1:27,3/08/2015,SM2-BXL,4,44,289,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/NOISE/,SM2-BXL_0_20150804_014120_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2015,8,4,1,41,4/08/2015,1:41,3/08/2015,SM2-BXL,2,47,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_014125_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,41,4/08/2015,1:41,3/08/2015,SM2-BXL,50,48,81,9,1,7,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_015050_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,50,4/08/2015,1:50,3/08/2015,SM2-BXL,61,50,76,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_015055_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,50,4/08/2015,1:50,3/08/2015,SM2-BXL,18,48,81,9,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_015235_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,6,2015,8,4,1,52,4/08/2015,1:52,3/08/2015,SM2-BXL,4,49,282,6,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_015305_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,53,4/08/2015,1:53,3/08/2015,SM2-BXL,4,47,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_015310_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,1,53,4/08/2015,1:53,3/08/2015,SM2-BXL,8,46,89,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/NOISE/,SM2-BXL_0_20150804_015705_000.wav,,parasi,parasi,Main,parasi,0,parasi,0,2015,8,4,1,57,4/08/2015,1:57,3/08/2015,SM2-BXL,2,35,44,2,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_020024_116.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2015,8,4,2,0,4/08/2015,2:00,3/08/2015,SM2-BXL,14,44,192,5,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_020134_116.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,1,4/08/2015,2:01,3/08/2015,SM2-BXL,4,47,93,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_020139_116.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,1,4/08/2015,2:01,3/08/2015,SM2-BXL,16,47,98,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_020638_696.wav,,ChiroSp,ChiroSp,Main,ENVsp,3,Eptser,1,2015,8,4,2,6,4/08/2015,2:06,3/08/2015,SM2-BXL,7,28,123,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_020643_696.wav,,ENVsp,ENVsp,Main,ENVsp,10,Eptser,2,2015,8,4,2,6,4/08/2015,2:06,3/08/2015,SM2-BXL,30,29,126,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_020648_696.wav,,ENVsp,ENVsp,Main,ENVsp,6,Eptser,0,2015,8,4,2,6,4/08/2015,2:06,3/08/2015,SM2-BXL,23,28,133,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_020859_032.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,8,4/08/2015,2:08,3/08/2015,SM2-BXL,18,47,109,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_021515_764.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,15,4/08/2015,2:15,3/08/2015,SM2-BXL,24,48,100,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_021533_317.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,15,4/08/2015,2:15,3/08/2015,SM2-BXL,40,47,90,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_021618_099.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,16,4/08/2015,2:16,3/08/2015,SM2-BXL,43,46,93,9,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_021623_099.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,16,4/08/2015,2:16,3/08/2015,SM2-BXL,48,45,93,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_021628_099.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,16,4/08/2015,2:16,3/08/2015,SM2-BXL,42,47,70,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_021646_089.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,16,4/08/2015,2:16,3/08/2015,SM2-BXL,39,45,95,10,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_021651_089.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,16,4/08/2015,2:16,3/08/2015,SM2-BXL,42,45,99,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_021656_089.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,16,4/08/2015,2:16,3/08/2015,SM2-BXL,11,45,103,6,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_022000_000.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2015,8,4,2,20,4/08/2015,2:20,3/08/2015,SM2-BXL,4,43,91,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_022036_719.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,20,4/08/2015,2:20,3/08/2015,SM2-BXL,13,45,208,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_022237_884.wav,,ENVsp,ENVsp,Main,ENVsp,8,Eptser,1,2015,8,4,2,22,4/08/2015,2:22,3/08/2015,SM2-BXL,32,32,140,7,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_022242_884.wav,,ChiroSp,ChiroSp,Main,ENVsp,3,Vesmur,2,2015,8,4,2,22,4/08/2015,2:22,3/08/2015,SM2-BXL,30,29,151,6,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_022247_884.wav,,ChiroSp,ChiroSp,Main,ENVsp,1,Eptser,1,2015,8,4,2,22,4/08/2015,2:22,3/08/2015,SM2-BXL,6,27,0,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_022345_873.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2015,8,4,2,23,4/08/2015,2:23,3/08/2015,SM2-BXL,41,44,90,9,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_022350_873.wav,,ChiroSp,ChiroSp,Main,Pip50,2,PippiT,2,2015,8,4,2,23,4/08/2015,2:23,3/08/2015,SM2-BXL,16,43,165,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_022924_800.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,29,4/08/2015,2:29,3/08/2015,SM2-BXL,47,45,85,9,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_023446_403.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2015,8,4,2,34,4/08/2015,2:34,3/08/2015,SM2-BXL,3,44,0,5,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_023601_551.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,36,4/08/2015,2:36,3/08/2015,SM2-BXL,32,46,90,8,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_023606_551.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,9,2015,8,4,2,36,4/08/2015,2:36,3/08/2015,SM2-BXL,22,46,87,6,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/NOISE/,SM2-BXL_0_20150804_023611_551.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,36,4/08/2015,2:36,3/08/2015,SM2-BXL,1,45,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_023725_213.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,37,4/08/2015,2:37,3/08/2015,SM2-BXL,20,45,84,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_023730_213.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,37,4/08/2015,2:37,3/08/2015,SM2-BXL,47,45,88,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_023735_213.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2015,8,4,2,37,4/08/2015,2:37,3/08/2015,SM2-BXL,8,44,170,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_023817_505.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,38,4/08/2015,2:38,3/08/2015,SM2-BXL,35,46,84,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_023858_144.wav,P. Nyssen,Myodau,Myosp,Main,Myosp,8,Myobec,0,2015,8,4,2,38,4/08/2015,2:38,3/08/2015,SM2-BXL,61,41,73,5,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_023903_144.wav,P. Nyssen,Myosp,Myosp,Main,Myosp,7,Myobec,3,2015,8,4,2,39,4/08/2015,2:39,3/08/2015,SM2-BXL,13,38,73,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_024010_575.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,40,4/08/2015,2:40,3/08/2015,SM2-BXL,24,44,177,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_024015_575.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,40,4/08/2015,2:40,3/08/2015,SM2-BXL,9,44,176,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_024307_984.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,2,43,4/08/2015,2:43,3/08/2015,SM2-BXL,41,47,86,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
